967,2014,0.70 ,3.5
968,2014,0.71 ,3.5
969,2016,0.70 ,3
970,2012,0.65 ,3.5
971,2012,0.68 ,3.5
972,2012,0.68 ,3.75
973,2012,0.75 ,2.75
974,2012,0.74 ,3
975,2012,0.68 ,3.5
976,2007,0.85 ,3
977,2013,0.65 ,2.5
978,2014,0.70 ,3.75
979,2014,0.65 ,3.25
980,2014,0.75 ,3.75
981,2013,0.71 ,3
982,2013,0.72 ,3
983,2013,0.70 ,3.5
984,2015,0.75 ,2
985,2010,0.46 ,2.75
986,2010,0.60 ,3
987,2010,0.58 ,3
988,2010,0.65 ,3.5
989,2011,0.70 ,1.5
990,2010,0.55 ,2.25
991,2008,0.67 ,3.5
992,2008,0.70 ,3.75
993,2008,0.63 ,4
994,2008,0.75 ,3.5
995,2017,0.73 ,3.5
996,2013,0.70 ,2.75
997,2013,0.70 ,3.5
998,2013,0.70 ,2.75
999,2013,0.70 ,2.75
1000,2012,0.70 ,3.25
1001,2012,0.70 ,3.25
1002,2012,0.70 ,3.5
1003,2011,0.70 ,2.5
1004,2011,0.70 ,2.75
1005,2010,0.72 ,2.75
1006,2008,0.75 ,2
1007,2008,0.70 ,3
1008,2008,0.70 ,3.25
1009,2008,0.70 ,3.75
1010,2010,0.70 ,2
1011,2007,0.75 ,2.75
1012,2007,0.73 ,3.5
1013,2013,0.65 ,3.5
1014,2010,0.55 ,3.5
1015,2009,0.55 ,2.75
1016,2016,0.70 ,3
1017,2015,0.74 ,2.5
1018,2014,0.74 ,2.5
1019,2014,0.74 ,2.75
1020,2012,0.74 ,3.75
1021,2014,0.70 ,2.75
1022,2015,0.72 ,3.5
1023,2015,0.72 ,3.75
1024,2013,0.72 ,3.75
1025,2012,0.72 ,3.25
1026,2012,0.72 ,2.75
1027,2012,0.72 ,3
1028,2012,0.72 ,3.25
1029,2016,0.70 ,3.75
1030,2016,0.70 ,3.5
1031,2014,0.70 ,3.75
1032,2014,0.85 ,3.5
1033,2012,0.70 ,3.25
1034,2012,0.70 ,3.5
1035,2012,0.70 ,3.25
1036,2016,0.75 ,3.25
1037,2015,0.70 ,3.5
1038,2015,0.62 ,3.5
1039,2015,0.70 ,3.5
1040,2015,0.70 ,2.75
1041,2015,0.70 ,3.5
1042,2015,0.68 ,3.5
1043,2015,0.75 ,2.75
1044,2015,0.72 ,3
1045,2015,0.78 ,3.5
1046,2016,0.70 ,3
1047,2016,0.70 ,2.75
1048,2016,0.70 ,3
1049,2016,0.75 ,3.25
1050,2015,0.85 ,3.25
1051,2015,0.68 ,3.5
1052,2015,0.70 ,3.75
1053,2013,0.75 ,3.5
1054,2012,0.76 ,3.5
1055,2012,0.72 ,3.5
1056,2012,0.70 ,3.5
1057,2012,0.78 ,3.5
1058,2012,0.80 ,3
1059,2012,0.74 ,3.5
1060,2010,0.65 ,3
1061,2010,0.65 ,3
1062,2010,0.65 ,3.25
1063,2010,0.65 ,3.5
1064,2013,0.74 ,2.25
1065,2013,0.89 ,2.5
1066,2016,0.76 ,2.75
1067,2016,0.82 ,3
1068,2016,0.74 ,3.25
1069,2015,0.76 ,3
1070,2015,0.74 ,3.25
1071,2014,0.75 ,3.75
1072,2012,0.73 ,3.5
1073,2012,0.72 ,2.5
1074,2012,0.73 ,2.75
1075,2011,0.72 ,3.5
1076,2011,0.76 ,3
1077,2011,0.70 ,3
1078,2011,0.81 ,2.75
1079,2011,0.70 ,3.5
1080,2011,0.71 ,2.75
1081,2011,0.75 ,3
1082,2011,0.73 ,3.25
1083,2011,0.74 ,3.75
1084,2010,0.81 ,2.75
1085,2010,0.75 ,3
1086,2010,0.70 ,3.25
1087,2013,0.72 ,3.5
1088,2013,0.68 ,4
1089,2013,0.74 ,4
1090,2013,0.70 ,3.75
1091,2014,0.70 ,3.25
1092,2014,0.70 ,3.25
1093,2014,0.82 ,3.25
1094,2014,0.63 ,3.5
1095,2016,0.72 ,3
1096,2014,0.70 ,2.5
1097,2014,0.70 ,2.75
1098,2014,0.70 ,3
1099,2014,0.70 ,3
1100,2014,0.70 ,3.5
1101,2012,0.80 ,2.5
1102,2012,0.72 ,2.5
1103,2015,0.80 ,2.75
1104,2015,0.70 ,3
1105,2014,0.80 ,3.25
1106,2014,0.70 ,3.5
1107,2014,0.70 ,3.25
1108,2014,0.80 ,3.5
1109,2014,0.70 ,3
1110,2014,0.72 ,3.5
1111,2015,0.70 ,3.5
1112,2012,0.66 ,3.75
1113,2007,0.66 ,3.5
1114,2007,0.67 ,3.5
1115,2006,0.60 ,2
1116,2006,0.85 ,2
1117,2006,0.70 ,3
1118,2006,0.67 ,4
1119,2006,0.65 ,4
1120,2006,0.64 ,4
1121,2006,0.99 ,2
1122,2015,0.80 ,3.5
1123,2015,0.70 ,3.5
1124,2015,0.75 ,3.75
1125,2015,0.75 ,3.75
1126,2015,0.75 ,3.25
1127,2015,0.70 ,3.5
1128,2013,0.75 ,2.5
1129,2013,0.80 ,3.25
1130,2012,0.65 ,1.5
1131,2012,0.75 ,2
1132,2012,0.70 ,2.5
1133,2013,0.70 ,2.5
1134,2012,0.70 ,3.5
1135,2010,0.67 ,2.75
1136,2010,0.77 ,2.75
1137,2016,0.70 ,3.5
1138,2016,0.75 ,3.75
1139,2015,0.70 ,3.5
1140,2012,0.65 ,2.5
1141,2013,0.73 ,3.25
1142,2013,0.72 ,3
1143,2010,0.67 ,2.75
1144,2015,0.70 ,3
1145,2015,0.70 ,2.75
1146,2015,0.70 ,3.25
1147,2011,0.70 ,2.75
1148,2011,0.70 ,2.75
1149,2011,0.70 ,3.25
1150,2016,0.72 ,3.5
1151,2014,0.70 ,3.25
1152,2015,0.70 ,3.25
1153,2015,0.63 ,3.5
1154,2015,0.85 ,3.5
1155,2015,0.70 ,3.5
1156,2015,0.80 ,3.5
1157,2016,0.68 ,2.75
1158,2016,0.71 ,2.75
1159,2016,0.68 ,2.75
1160,2016,0.80 ,3
1161,2013,0.58 ,2.5
1162,2013,0.70 ,3
1163,2013,0.70 ,3.75
1164,2013,0.78 ,3.75
1165,2012,0.71 ,2.5
1166,2014,0.70 ,3.25
1167,2014,0.75 ,2.75
1168,2014,0.70 ,3
1169,2013,0.85 ,3.5
1170,2014,0.72 ,2.25
1171,2014,0.70 ,2.5
1172,2014,0.74 ,2.5
1173,2014,0.70 ,3.5
1174,2010,0.70 ,2.5
1175,2008,0.67 ,3.75
1176,2007,0.73 ,1
1177,2006,0.73 ,2
1178,2006,0.75 ,2.75
1179,2006,0.71 ,3
1180,2015,0.72 ,2.25
1181,2015,0.72 ,2.75
1182,2015,0.72 ,3
1183,2015,0.72 ,3
1184,2013,0.75 ,2.75
1185,2013,0.75 ,3.5
1186,2014,0.75 ,3
1187,2014,0.75 ,3
1188,2014,0.75 ,3.25
1189,2012,0.70 ,3
1190,2012,0.70 ,3
1191,2012,0.70 ,3
1192,2012,0.75 ,2.75
1193,2012,0.80 ,3.25
1194,2015,0.70 ,3.75
1195,2015,0.70 ,2.75
1196,2015,0.70 ,3
1197,2015,0.70 ,3.5
1198,2015,0.70 ,3.75
1199,2016,0.70 ,3.5
1200,2010,0.70 ,2.5
1201,2015,0.70 ,3.75
1202,2015,0.70 ,3.75
1203,2015,0.70 ,3.75
1204,2015,0.75 ,4
1205,2016,1.00 ,2.75
1206,2016,0.70 ,3.5
1207,2014,0.66 ,2.75
1208,2014,0.70 ,3
1209,2014,0.88 ,3.25
1210,2014,0.74 ,3.5
1211,2015,0.70 ,2.75
1212,2015,0.70 ,3
1213,2011,0.70 ,3.5
1214,2010,0.72 ,3
1215,2010,0.72 ,3
1216,2009,0.67 ,2.75
1217,2009,0.75 ,3
1218,2011,0.76 ,2
1219,2011,0.76 ,2.75
1220,2011,0.85 ,2.75
1221,2011,0.85 ,3
1222,2011,0.80 ,2.75
1223,2016,0.70 ,3.75
1224,2014,0.70 ,3
1225,2014,0.66 ,3.5
1226,2013,0.74 ,2.75
1227,2013,0.72 ,2.75
1228,2013,0.72 ,2.75
1229,2013,0.72 ,3
1230,2013,0.72 ,3
1231,2014,0.68 ,2.75
1232,2014,0.80 ,3.25
1233,2011,0.66 ,3.75
1234,2009,0.70 ,3
1235,2009,0.75 ,3
1236,2009,0.68 ,3.25
1237,2009,0.60 ,3
1238,2006,0.60 ,3
1239,2012,0.65 ,3
1240,2012,0.72 ,3
1241,2016,0.70 ,4
1242,2014,0.70 ,3.25
1243,2014,0.70 ,3.5
1244,2014,0.70 ,3.75
1245,2014,0.70 ,4
1246,2012,0.85 ,2.75
1247,2012,0.70 ,4
1248,2011,0.70 ,3.5
1249,2008,0.60 ,2.5
1250,2008,0.65 ,2.75
1251,2008,0.72 ,3
1252,2008,1.00 ,2
1253,2008,0.70 ,3.5
1254,2016,0.70 ,2.75
1255,2016,0.72 ,3
1256,2015,0.70 ,3.25
1257,2015,0.70 ,3.25
1258,2015,0.72 ,3.5
1259,2015,0.72 ,3.75
1260,2014,0.72 ,2.75
1261,2014,0.78 ,3.75
1262,2014,0.75 ,2.75
1263,2014,0.75 ,3.5
1264,2014,0.70 ,3.75
1265,2016,0.76 ,3
1266,2014,0.65 ,3.5
1267,2016,0.70 ,3.25
1268,2015,0.70 ,3.5
1269,2014,0.70 ,3
1270,2014,0.70 ,3.5
1271,2013,0.55 ,2.5
1272,2013,0.70 ,2.75
1273,2011,0.70 ,3.75
1274,2009,0.75 ,4
1275,2009,0.67 ,3.5
1276,2009,0.70 ,3.5
1277,2007,0.70 ,4
1278,2013,0.67 ,4
1279,2014,0.73 ,2.25
1280,2014,0.64 ,2.75
1281,2015,0.82 ,3
1282,2015,0.70 ,3.25
1283,2010,0.75 ,3
1284,2010,0.75 ,3.25
1285,2010,0.78 ,3.75
1286,2010,0.85 ,3
1287,2009,0.72 ,3
1288,2009,0.72 ,3
1289,2007,0.70 ,4
1290,2007,0.72 ,3.75
1291,2007,0.72 ,4
1292,2007,0.85 ,3.5
1293,2006,0.72 ,4
1294,2006,0.72 ,3
1295,2006,0.72 ,4
1296,2016,0.80 ,2.5
1297,2015,0.62 ,2.5
1298,2015,0.80 ,2.75
1299,2015,0.80 ,2.75
1300,2015,0.80 ,2.75
1301,2015,0.80 ,3.25
1302,2014,0.73 ,3.25
1303,2014,0.73 ,2.5
1304,2014,0.73 ,3.25
1305,2014,0.73 ,3.5
1306,2012,0.76 ,2.5
1307,2012,0.82 ,2.75
1308,2016,0.70 ,3.75
1309,2014,0.70 ,3.75
1310,2011,0.70 ,3.5
1311,2011,0.70 ,3
1312,2011,0.70 ,2.75
1313,2011,0.70 ,3.5
1314,2010,0.82 ,3.75
1315,2015,0.75 ,3.25
1316,2011,0.75 ,3.25
1317,2010,0.75 ,3.5
1318,2009,0.75 ,2
1319,2008,0.75 ,3
1320,2008,1.00 ,3
1321,2008,0.75 ,2
1322,2008,0.75 ,3.5
1323,2007,0.75 ,4
1324,2006,0.75 ,3
1325,2006,0.75 ,3.5
1326,2006,0.75 ,3.5
1327,2006,0.75 ,3.5
1328,2006,0.75 ,3.75
1329,2006,0.75 ,3.5
1330,2006,0.75 ,3.5
1331,2006,0.75 ,4
1332,2006,0.75 ,3
1333,2006,0.75 ,3
1334,2006,0.75 ,3.25
1335,2006,0.75 ,3.5
1336,2006,0.80 ,4
1337,2006,0.75 ,3
1338,2006,0.75 ,3
1339,2006,0.75 ,3.5
1340,2016,0.77 ,3.5
1341,2015,0.70 ,3.5
1342,2015,0.74 ,3.5
1343,2015,0.80 ,2.75
1344,2014,0.75 ,2.75
1345,2014,0.75 ,3
1346,2014,0.72 ,3.25
1347,2014,0.85 ,2.75
1348,2012,0.73 ,2.75
1349,2013,0.75 ,3.25
1350,2013,0.85 ,3.5
1351,2013,0.55 ,2.75
1352,2013,0.80 ,3.25
1353,2012,0.60 ,3
1354,2012,0.65 ,3.25
1355,2016,0.70 ,2.75
1356,2016,0.74 ,3
1357,2016,0.70 ,3
1358,2015,0.75 ,2.75
1359,2012,0.75 ,3.25
1360,2011,0.85 ,3.5
1361,2010,0.70 ,2.75
1362,2010,0.75 ,3
1363,2015,0.70 ,2.5
1364,2015,0.80 ,3.25
1365,2015,0.73 ,3.5
1366,2016,0.75 ,3.25
1367,2012,0.70 ,2.5
1368,2010,0.75 ,3.25
1369,2009,0.75 ,2.5
1370,2007,0.75 ,3
1371,2007,0.67 ,3.5
1372,2007,0.75 ,3.75
1373,2016,0.75 ,3.75
1374,2015,0.85 ,3.5
1375,2015,0.70 ,3.5
1376,2013,0.75 ,3.75
1377,2013,0.75 ,3
1378,2012,0.75 ,4
1379,2012,0.75 ,3.25
1380,2012,0.75 ,3.5
1381,2011,0.75 ,3.5
1382,2016,0.70 ,3.25
1383,2016,0.70 ,3.25
1384,2016,0.70 ,3.25
1385,2013,0.75 ,3.25
1386,2013,0.68 ,3.25
1387,2012,0.66 ,3.5
1388,2016,0.75 ,3.75
1389,2015,0.70 ,3.75
1390,2015,0.75 ,3.25
1391,2014,0.80 ,3.75
1392,2013,0.70 ,3.5
1393,2013,0.70 ,3.5
1394,2013,0.75 ,4
1395,2013,0.75 ,3.75
1396,2012,0.75 ,3.75
1397,2011,0.75 ,3
1398,2010,0.75 ,3.75
1399,2009,0.70 ,3.5
1400,2008,0.70 ,2.75
1401,2008,0.70 ,2.75
1402,2008,0.70 ,2.75
1403,2008,0.70 ,3
1404,2012,0.84 ,2.5
1405,2012,0.76 ,2.25
1406,2012,0.72 ,2.5
1407,2011,0.73 ,3.5
1408,2011,0.71 ,2.5
1409,2011,0.70 ,3.5
1410,2011,0.77 ,2.75
1411,2010,0.64 ,3.5
1412,2010,1.00 ,1.5
1413,2010,0.70 ,3
1414,2010,0.72 ,3.5
1415,2010,0.72 ,3.5
1416,2012,0.83 ,2.75
1417,2012,0.69 ,3.25
1418,2008,0.70 ,3.5
1419,2008,0.70 ,3.5
1420,2008,0.70 ,3.5
1421,2008,0.70 ,3.5
1422,2009,0.75 ,2.75
1423,2009,0.70 ,3
1424,2006,0.53 ,2
1425,2006,0.65 ,3
1426,2006,0.70 ,4
1427,2011,0.70 ,2.75
1428,2012,0.78 ,4
1429,2011,0.68 ,3.75
1430,2010,0.68 ,3.5
1431,2010,0.65 ,3.75
1432,2009,0.68 ,3.75
1433,2009,0.65 ,4
1434,2009,0.72 ,3.75
1435,2008,0.72 ,3
1436,2007,0.72 ,3
1437,2007,0.62 ,3
1438,2007,0.75 ,3.75
1439,2007,0.75 ,3
1440,2006,0.82 ,2
1441,2006,0.70 ,3.5
1442,2006,0.68 ,2
1443,2006,0.70 ,2
1444,2006,0.62 ,3
1445,2015,0.70 ,2.75
1446,2015,0.70 ,2.75
1447,2015,0.72 ,3.25
1448,2015,0.73 ,3.5
1449,2015,0.77 ,2.75
1450,2015,0.74 ,3.5
1451,2014,0.75 ,3
1452,2014,0.72 ,3.25
1453,2011,0.73 ,2
1454,2011,0.73 ,2.5
1455,2016,0.70 ,3.25
1456,2011,0.75 ,3.5
1457,2015,0.82 ,3.25
1458,2015,0.70 ,3.5
1459,2012,0.70 ,2.5
1460,2011,0.67 ,3
1461,2011,0.65 ,3.25
1462,2011,0.60 ,3.25
1463,2011,0.68 ,3
1464,2016,0.73 ,3.5
1465,2016,0.73 ,3.5
1466,2016,0.73 ,3.75
1467,2015,1.00 ,3
1468,2015,1.00 ,3
1469,2015,0.73 ,3
1470,2015,0.73 ,3.25
1471,2015,0.73 ,3.25
1472,2014,0.67 ,3.75
1473,2014,0.73 ,3.75
1474,2014,0.73 ,3.75
1475,2015,0.70 ,2.75
1476,2015,0.72 ,3
1477,2017,0.70 ,3.5
1478,2016,0.70 ,3.75
1479,2016,0.70 ,4
1480,2016,0.70 ,3.75
1481,2016,0.70 ,3
1482,2016,0.67 ,3.75
1483,2016,0.70 ,3.25
1484,2015,0.65 ,3.25
1485,2015,0.70 ,3.5
1486,2015,0.67 ,3.75
1487,2015,0.70 ,3.75
1488,2015,0.72 ,4
1489,2015,0.72 ,2.75
1490,2015,0.65 ,3.5
1491,2015,0.67 ,3
1492,2015,0.70 ,3.75
1493,2011,0.67 ,1.5
1494,2010,0.68 ,3
1495,2010,0.68 ,3.25
1496,2016,0.70 ,3.5
1497,2015,0.72 ,3
1498,2016,0.68 ,2.75
1499,2016,0.85 ,2.75
1500,2016,0.70 ,3.25
1501,2016,0.75 ,3.25
1502,2014,0.70 ,3
1503,2013,0.70 ,3
1504,2013,0.70 ,3
1505,2013,0.70 ,3.25
1506,2013,0.70 ,3.25
1507,2013,0.70 ,3.5
1508,2016,0.62 ,3.5
1509,2016,0.70 ,3.5
1510,2016,0.70 ,3.5
1511,2016,0.75 ,3.75
1512,2016,0.70 ,3.75
1513,2016,0.70 ,4
1514,2016,0.70 ,3.25
1515,2015,0.70 ,3.5
1516,2015,0.75 ,4
1517,2014,0.70 ,3.5
1518,2014,0.70 ,3.75
1519,2014,0.70 ,3.25
1520,2014,0.80 ,3.5
1521,2014,0.70 ,3.75
1522,2014,0.70 ,3.25
1523,2013,0.77 ,3.75
1524,2013,0.70 ,3.25
1525,2013,0.70 ,2.75
1526,2013,0.70 ,3.75
1527,2013,0.70 ,3.25
1528,2013,0.70 ,3.75
1529,2013,0.88 ,4
1530,2013,0.70 ,4
1531,2013,0.67 ,4
1532,2013,0.70 ,3.25
1533,2013,0.70 ,4
1534,2012,0.70 ,3.25
1535,2012,0.70 ,3.75
1536,2012,0.70 ,4
1537,2012,0.70 ,4
1538,2012,0.70 ,3.5
1539,2012,0.70 ,3.75
1540,2012,0.70 ,3.5
1541,2012,0.85 ,3.5
1542,2011,0.70 ,2.75
1543,2011,0.70 ,3.5
1544,2011,0.64 ,4
1545,2011,0.70 ,4
1546,2011,0.70 ,3.75
1547,2011,0.70 ,3.5
1548,2010,0.70 ,3.75
1549,2009,0.70 ,3
1550,2009,0.70 ,3.5
1551,2009,0.70 ,3
1552,2009,0.70 ,3.5
1553,2009,0.70 ,3.75
1554,2009,0.70 ,3.75
1555,2014,0.70 ,3.25
1556,2014,0.70 ,3.5
1557,2017,0.70 ,3.25
1558,2017,0.70 ,3.5
1559,2017,0.75 ,3.5
1560,2017,0.75 ,3.25
1561,2017,0.77 ,3.25
1562,2017,0.80 ,3.5
1563,2012,0.70 ,3
1564,2012,0.80 ,3
1565,2012,0.75 ,3.25
1566,2017,0.70 ,3.75
1567,2017,0.70 ,3.5
1568,2017,0.70 ,2.75
1569,2016,0.70 ,3.5
1570,2016,0.70 ,3.75
1571,2016,0.70 ,3.75
1572,2014,0.72 ,2.75
1573,2013,0.70 ,3
1574,2013,0.70 ,3
1575,2013,0.84 ,2.25
1576,2015,0.70 ,3
1577,2015,0.70 ,3
1578,2015,0.70 ,3
1579,2015,0.70 ,3
1580,2015,0.70 ,3
1581,2012,0.68 ,2.75
1582,2011,0.72 ,3.25
1583,2014,0.84 ,3.5
1584,2014,0.70 ,3.5
1585,2012,0.65 ,2.5
1586,2012,0.70 ,2.5
1587,2012,0.75 ,2.75
1588,2013,0.67 ,2.75
1589,2013,0.78 ,3.25
1590,2016,0.61 ,2.5
1591,2016,0.71 ,3
1592,2016,0.70 ,2.75
1593,2016,0.60 ,3
1594,2015,0.70 ,2.75
1595,2015,0.70 ,3.25
1596,2015,0.88 ,3.25
1597,2015,0.70 ,3.25
1598,2015,0.70 ,3.75
1599,2015,0.70 ,3.25
1600,2015,0.70 ,3.5
1601,2014,0.70 ,3.5
1602,2014,0.70 ,3.75
1603,2013,0.70 ,3.5
1604,2013,0.70 ,3.5
1605,2013,0.70 ,3.25
1606,2012,0.70 ,3.25
1607,2012,0.70 ,3.25
1608,2012,0.70 ,3.75
1609,2011,0.70 ,3
1610,2013,0.70 ,2.75
1611,2013,0.70 ,2.75
1612,2013,0.70 ,2.5
1613,2013,0.70 ,3
1614,2015,0.70 ,3
1615,2015,0.62 ,3.25
1616,2015,0.60 ,3.25
1617,2015,0.77 ,2.75
1618,2016,0.70 ,3.25
1619,2014,0.68 ,3
1620,2011,0.87 ,3.25
1621,2009,0.75 ,2.75
1622,2007,0.70 ,3
1623,2016,0.62 ,2
1624,2012,0.99 ,3.25
1625,2009,0.60 ,2.75
1626,2009,0.68 ,3
1627,2008,0.70 ,2.5
1628,2008,0.70 ,2.5
1629,2008,0.70 ,2.75
1630,2008,0.70 ,2.5
1631,2012,0.70 ,2.75
1632,2012,0.70 ,3
1633,2012,0.70 ,3
1634,2012,0.70 ,3.5
1635,2012,0.70 ,3.25
1636,2012,0.70 ,2
1637,2012,0.70 ,3.25
1638,2012,0.70 ,2.75
1639,2012,0.70 ,3
1640,2012,0.70 ,3.25
1641,2012,0.70 ,2.75
1642,2012,0.80 ,3
1643,2012,0.67 ,3.25
1644,2012,0.70 ,3.5
1645,2015,0.70 ,2.75
1646,2015,0.70 ,3.75
1647,2015,0.70 ,3.75
1648,2015,0.70 ,3.25
1649,2015,0.70 ,3.5
1650,2015,0.70 ,3.75
1651,2014,0.77 ,3.25
1652,2014,0.67 ,3.75
1653,2014,0.73 ,3.75
1654,2015,0.70 ,3
1655,2012,0.65 ,3.25
1656,2007,0.65 ,3.5
1657,2007,0.75 ,2.5
1658,2007,0.84 ,3
1659,2007,0.91 ,2
1660,2007,0.75 ,3
1661,2015,0.70 ,3.25
1662,2016,0.72 ,3.75
1663,2014,0.81 ,3.25
1664,2012,0.70 ,4
1665,2012,0.77 ,3
1666,2011,0.72 ,2.75
1667,2011,0.74 ,3
1668,2014,0.72 ,3
1669,2011,0.72 ,3.5
1670,2015,0.75 ,2.75
1671,2015,0.75 ,3.5
1672,2014,0.75 ,3.5
1673,2013,0.68 ,3.25
1674,2013,0.75 ,2.5
1675,2011,0.73 ,2.75
1676,2016,0.60 ,3
1677,2011,0.63 ,3.75
1678,2014,0.74 ,2.75
1679,2014,0.70 ,3
1680,2016,0.72 ,3
1681,2016,0.72 ,3.25
1682,2014,0.65 ,3.25
1683,2015,0.63 ,4
1684,2013,0.70 ,3.5
1685,2013,0.64 ,3.5
1686,2012,0.69 ,4
1687,2011,0.56 ,3.25
1688,2011,0.64 ,4
1689,2009,0.64 ,3.75
1690,2009,0.66 ,3.75
1691,2009,0.68 ,3.5
1692,2007,0.72 ,3
1693,2007,0.65 ,3.75
1694,2007,0.64 ,4
1695,2007,0.85 ,1.5
1696,2007,0.85 ,2.5
1697,2007,0.71 ,2.75
1698,2007,0.64 ,3.25
1699,2006,0.66 ,3
1700,2006,0.70 ,4
1701,2006,0.64 ,2.5
1702,2006,0.64 ,3
1703,2006,0.64 ,3.5
1704,2012,0.72 ,2.5
1705,2012,0.65 ,2.75
1706,2009,0.72 ,2.75
1707,2009,0.76 ,2.75
1708,2009,0.80 ,2.75
1709,2009,0.70 ,3
1710,2009,0.68 ,3
1711,2009,0.64 ,3.25
1712,2015,0.70 ,3.25
1713,2015,0.70 ,3.25
1714,2014,0.90 ,3.25
1715,2014,0.75 ,3.5
1716,2014,0.75 ,3.5
1717,2013,0.90 ,3.75
1718,2012,0.70 ,3.25
1719,2012,0.70 ,3.5
1720,2014,0.75 ,3
1721,2007,1.00 ,2
1722,2007,0.90 ,2
1723,2007,0.75 ,3
1724,2007,0.65 ,3
1725,2015,0.77 ,2.75
1726,2015,0.77 ,3
1727,2015,0.77 ,3
1728,2015,0.77 ,3.25
1729,2015,0.77 ,2.75
1730,2016,0.70 ,2.5
1731,2016,0.70 ,2.5
1732,2016,0.70 ,3
1733,2016,0.70 ,3.5
1734,2016,0.70 ,3.5
1735,2011,0.72 ,2.5
1736,2013,0.75 ,2.5
1737,2013,0.89 ,2.75
1738,2013,0.75 ,3.25
1739,2013,0.75 ,2.75
1740,2016,0.70 ,4
1741,2014,0.88 ,3
1742,2013,1.00 ,2.25
1743,2010,0.71 ,3
1744,2010,0.72 ,3.5
1745,2010,0.69 ,3.75
1746,2009,0.70 ,3
1747,2009,0.72 ,3.25
1748,2016,0.74 ,3
1749,2016,0.76 ,3.5
1750,2016,0.75 ,3.75
1751,2014,0.70 ,3
1752,2013,0.70 ,3.25
1753,2013,0.70 ,3.5
1754,2012,0.70 ,2.5
1755,2012,0.70 ,3
1756,2012,0.70 ,3.25
1757,2011,0.70 ,4
1758,2011,0.70 ,3.5
1759,2013,0.66 ,3
1760,2017,0.70 ,2.75
1761,2017,0.70 ,2.5
1762,2015,0.70 ,3
1763,2015,0.70 ,3.25
1764,2015,0.70 ,3.25
1765,2015,0.70 ,3.25
1766,2015,0.70 ,3.5
1767,2015,0.60 ,3
1768,2016,0.70 ,3.5
1769,2016,0.70 ,2.75
1770,2016,0.85 ,2.75
1771,2016,0.85 ,3
1772,2016,0.70 ,3.5
1773,2016,0.78 ,3.5
1774,2016,0.78 ,3.75
1775,2016,0.65 ,3.25
1776,2011,0.68 ,3.5
1777,2011,0.66 ,3.5
1778,2011,0.72 ,3.75
1779,2014,0.80 ,2.75
1780,2012,0.72 ,3.5
1781,2012,0.65 ,3.5
1782,2012,0.70 ,3
1783,2012,0.70 ,3.5
1784,2012,0.62 ,3.75
1785,2012,0.75 ,3
1786,2012,0.75 ,3
1787,2012,0.90 ,3.25
1788,2012,0.70 ,3.75
1789,2012,0.68 ,3.25
1790,2012,0.58 ,3.5
1791,2011,0.70 ,3.75
1792,2011,0.65 ,3
1793,2011,0.65 ,3.5
1794,2011,0.62 ,3.25
1795,2010,0.65 ,3
